k1,k2,k3,p,r,value
0.22,0.99,0.08,0.36,0.4705882352941177,1.5871179106848992
0.22,0.99,0.08,0.43,0.39860139860139865,1.4353799134249758
0.22,0.99,0.08,0.5,0.3333333333333333,1.2927474462706785
0.22,0.99,0.08,0.57,0.2738853503184714,1.1596209212690347
0.22,0.99,0.08,0.64,0.2195121951219512,1.0358668584588635
0.22,0.99,0.08,0.71,0.16959064327485382,0.9209638431458353
0.22,0.99,0.08,0.78,0.12359550561797751,0.8140506244931753
0.22,0.99,0.08,0.85,0.08108108108108109,0.7138219174662126
0.22,0.99,0.08,0.92,0.04166666666666665,0.6179559515694475
0.22,0.99,0.08,0.99,0.005025125628140708,0.5185430769349775
0.22,0.99,0.15,0.01,0.9801980198019802,2.389371382330159
0.22,0.99,0.15,0.08,0.8518518518518519,2.242209570878379
0.22,0.99,0.15,0.15,0.7391304347826088,2.079991338031677
0.22,0.99,0.15,0.22,0.639344262295082,1.9128509962794507
0.22,0.99,0.15,0.29,0.5503875968992248,1.747335102922695
0.22,0.99,0.15,0.36,0.4705882352941177,1.5874812856359029
0.22,0.99,0.15,0.43,0.39860139860139865,1.4356119598617152
0.22,0.99,0.15,0.5,0.3333333333333333,1.292892127075639
0.22,0.99,0.15,0.57,0.2738853503184714,1.159708769845607
0.22,0.99,0.15,0.64,0.2195121951219512,1.035918508258245
0.22,0.99,0.15,0.71,0.16959064327485382,0.9209929264490282
0.22,0.99,0.15,0.78,0.12359550561797751,0.8140659736164131
0.22,0.99,0.15,0.85,0.08108108108108109,0.7138291536236587
0.22,0.99,0.15,0.92,0.04166666666666665,0.6179585925738977
0.22,0.99,0.15,0.99,0.005025125628140708,0.5185432965571608
0.22,0.99,0.22,0.01,0.9801980198019802,2.3914685561841473
0.22,0.99,0.22,0.08,0.8518518518518519,2.243680447875752
0.22,0.99,0.22,0.15,0.7391304347826088,2.080990066439126
0.22,0.99,0.22,0.22,0.639344262295082,1.913511384737638
0.22,0.99,0.22,0.29,0.5503875968992248,1.747761942541639
0.22,0.99,0.22,0.36,0.4705882352941177,1.5877515208763864
0.22,0.99,0.22,0.43,0.39860139860139865,1.4357796341560825
0.22,0.99,0.22,0.5,0.3333333333333333,1.2929939790925316
0.22,0.99,0.22,0.57,0.2738853503184714,1.1597691504240784
0.22,0.99,0.22,0.64,0.2195121951219512,1.0359532286386184
0.22,0.99,0.22,0.71,0.16959064327485382,0.9210120737014873
0.22,0.99,0.22,0.78,0.12359550561797751,0.8140758809567283
0.22,0.99,0.22,0.85,0.08108108108108109,0.7138337366113774
0.22,0.99,0.22,0.92,0.04166666666666665,0.6179602348455613
0.22,0.99,0.22,0.99,0.005025125628140708,0.5185434307048578
0.22,0.99,0.29,0.01,0.9801980198019802,2.393426376550341
0.22,0.99,0.29,0.08,0.8518518518518519,2.2450083268757304
0.22,0.99,0.29,0.15,0.7391304347826088,2.081866034057918
0.22,0.99,0.29,0.22,0.639344262295082,1.9140761713591203
0.22,0.99,0.29,0.29,0.5503875968992248,1.7481189352082032
0.22,0.99,0.29,0.36,0.4705882352941177,1.5879730676179582
0.22,0.99,0.29,0.43,0.39860139860139865,1.4359146372995077
0.22,0.99,0.29,0.5,0.3333333333333333,1.2930746413222627
0.22,0.99,0.29,0.57,0.2738853503184714,1.1598162441191429
0.22,0.99,0.29,0.64,0.2195121951219512,1.035979924954507
0.22,0.99,0.29,0.71,0.16959064327485382,0.9210265989555988
0.22,0.99,0.29,0.78,0.12359550561797751,0.8140833009106783
0.22,0.99,0.29,0.85,0.08108108108108109,0.7138371268942119
0.22,0.99,0.29,0.92,0.04166666666666665,0.6179614352898275
0.22,0.99,0.29,0.99,0.005025125628140708,0.5185435276254458
0.22,0.99,0.36,0.01,0.9801980198019802,2.3952724738224163
0.22,0.99,0.36,0.08,0.8518518518518519,2.2462315961319224
0.22,0.99,0.36,0.15,0.7391304347826088,2.082656811643661
0.22,0.99,0.36,0.22,0.639344262295082,1.9145770085189415
0.22,0.99,0.36,0.29,0.5503875968992248,1.7484305035346717
0.22,0.99,0.36,0.36,0.4705882352941177,1.5881636654430658
0.22,0.99,0.36,0.43,0.39860139860139865,1.436029269296843
0.22,0.99,0.36,0.5,0.3333333333333333,1.2931423104963233
0.22,0.99,0.36,0.57,0.2738853503184714,1.1598553109431853
0.22,0.99,0.36,0.64,0.2195121951219512,1.0360018387911714
0.22,0.99,0.36,0.71,0.16959064327485382,0.9210384035820232
0.22,0.99,0.36,0.78,0.12359550561797751,0.8140892737799064
0.22,0.99,0.36,0.85,0.08108108108108109,0.7138398309967338
0.22,0.99,0.36,0.92,0.04166666666666665,0.6179623842629725
0.22,0.99,0.36,0.99,0.005025125628140708,0.5185436035784154
0.22,0.99,0.43,0.01,0.9801980198019802,2.3970260859398973
0.22,0.99,0.43,0.08,0.8518518518518519,2.2473733859370943
0.22,0.99,0.43,0.15,0.7391304347826088,2.0833836545211586
0.22,0.99,0.43,0.22,0.639344262295082,1.915031106147242
0.22,0.99,0.43,0.29,0.5503875968992248,1.7487095474988248
0.22,0.99,0.43,0.36,0.4705882352941177,1.5883324732176796
0.22,0.99,0.43,0.43,0.39860139860139865,1.4361297622055567
0.22,0.99,0.43,0.5,0.3333333333333333,1.2932010734313204
0.22,0.99,0.43,0.57,0.2738853503184714,1.1598889367391925
0.22,0.99,0.43,0.64,0.2195121951219512,1.0360205436480392
0.22,0.99,0.43,0.71,0.16959064327485382,0.921048399859385
0.22,0.99,0.43,0.78,0.12359550561797751,0.814094293314013
0.22,0.99,0.43,0.85,0.08108108108108109,0.7138420868642541
0.22,0.99,0.43,0.92,0.04166666666666665,0.6179631703060151
0.22,0.99,0.43,0.99,0.005025125628140708,0.518543666054156
0.22,0.99,0.5,0.01,0.9801980198019802,2.398701346209359
0.22,0.99,0.5,0.08,0.8518518518518519,2.2484491022362
0.22,0.99,0.5,0.15,0.7391304347826088,2.084060078768518
0.22,0.99,0.5,0.22,0.639344262295082,1.9154490880405284
0.22,0.99,0.5,0.29,0.5503875968992248,1.7489638591642693
0.22,0.99,0.5,0.36,0.4705882352941177,1.5884849291439451
0.22,0.99,0.5,0.43,0.39860139860139865,1.4362197641913532
0.22,0.99,0.5,0.5,0.3333333333333333,1.2932532935270977
0.22,0.99,0.5,0.57,0.2738853503184714,1.1599186009272309
0.22,0.99,0.5,0.64,0.2195121951219512,1.0360369310874709
0.22,0.99,0.5,0.71,0.16959064327485382,0.9210571001126153
0.22,0.99,0.5,0.78,0.12359550561797751,0.814098634495759
0.22,0.99,0.5,0.85,0.08108108108108109,0.7138440259698946
0.22,0.99,0.5,0.92,0.04166666666666665,0.6179638419695737
0.22,0.99,0.5,0.99,0.005025125628140708,0.5185437191296043
0.22,0.99,0.57,0.01,0.9801980198019802,2.4003090374233516
0.22,0.99,0.57,0.08,0.8518518518518519,2.2494696929053495
0.22,0.99,0.57,0.15,0.7391304347826088,2.0846953512360864
0.22,0.99,0.57,0.22,0.639344262295082,1.9158380697371493
0.22,0.99,0.57,0.29,0.5503875968992248,1.74919856808875
0.22,0.99,0.57,0.36,0.4705882352941177,1.588624564482279
0.22,0.99,0.57,0.43,0.39860139860139865,1.4363016173043306
0.22,0.99,0.57,0.5,0.3333333333333333,1.2933004732143818
0.22,0.99,0.57,0.57,0.2738853503184714,1.1599452358523763
0.22,0.99,0.57,0.64,0.2195121951219512,1.0360515585828725
0.22,0.99,0.57,0.71,0.16959064327485382,0.9210648223734061
0.22,0.99,0.57,0.78,0.12359550561797751,0.814102466867427
0.22,0.99,0.57,0.85,0.08108108108108109,0.7138457288514912
0.22,0.99,0.57,0.92,0.04166666666666665,0.6179644288100135
0.22,0.99,0.57,0.99,0.005025125628140708,0.5185437652716791
0.22,0.99,0.64,0.01,0.9801980198019802,2.4018576254876756
0.22,0.99,0.64,0.08,0.8518518518518519,2.25044330265293
0.22,0.99,0.64,0.15,0.7391304347826088,2.0852961711234723
0.22,0.99,0.64,0.22,0.639344262295082,1.9162030979641314
0.22,0.99,0.64,0.29,0.5503875968992248,1.749417261001767
0.22,0.99,0.64,0.36,0.4705882352941177,1.5887538204692149
0.22,0.99,0.64,0.43,0.39860139860139865,1.4363769253344474
0.22,0.99,0.64,0.5,0.3333333333333333,1.2933436329069963
0.22,0.99,0.64,0.57,0.2738853503184714,1.1599694701371108
0.22,0.99,0.64,0.64,0.2195121951219512,1.0360647995237882
0.22,0.99,0.64,0.71,0.16959064327485382,0.9210717783556994
0.22,0.99,0.64,0.78,0.12359550561797751,0.8141059026460056
0.22,0.99,0.64,0.85,0.08108108108108109,0.7138472485242309
0.22,0.99,0.64,0.92,0.04166666666666665,0.6179649501807036
0.22,0.99,0.64,0.99,0.005025125628140708,0.5185438060874394
0.22,0.99,0.71,0.01,0.9801980198019802,2.4033539103920525
0.22,0.99,0.71,0.08,0.8518518518518519,2.2513762026140194
0.22,0.99,0.71,0.15,0.7391304347826088,2.0858675764727437
0.22,0.99,0.71,0.22,0.639344262295082,1.9165479078724434
0.22,0.99,0.71,0.29,0.5503875968992248,1.7496225607100353
0.22,0.99,0.71,0.36,0.4705882352941177,1.588874465063867
0.22,0.99,0.71,0.43,0.39860139860139865,1.4364468403462922
0.22,0.99,0.71,0.5,0.3333333333333333,1.2933835004501963
0.22,0.99,0.71,0.57,0.2738853503184714,1.159991749357026
0.22,0.99,0.71,0.64,0.2195121951219512,1.0360769170631414
0.22,0.99,0.71,0.71,0.16959064327485382,0.9210781164796535
0.22,0.99,0.71,0.78,0.12359550561797751,0.8141090201085563
0.22,0.99,0.71,0.85,0.08108108108108109,0.7138486217932161
0.22,0.99,0.71,0.92,0.04166666666666665,0.6179654194559197
0.22,0.99,0.71,0.99,0.005025125628140708,0.5185438426824873
0.22,0.99,0.78,0.01,0.9801980198019802,2.404803456828585
0.22,0.99,0.78,0.08,0.8518518518518519,2.2522733527077747
0.22,0.99,0.78,0.15,0.7391304347826088,2.086413473992825
0.22,0.99,0.78,0.22,0.639344262295082,1.9168753566023087
0.22,0.99,0.78,0.29,0.5503875968992248,1.7498164527519497
0.22,0.99,0.78,0.36,0.4705882352941177,1.5889878254563765
0.22,0.99,0.78,0.43,0.39860139860139865,1.4365122210677486
0.22,0.99,0.78,0.5,0.3333333333333333,1.2934206150225362
0.22,0.99,0.78,0.57,0.2738853503184714,1.1600124017704578
0.22,0.99,0.78,0.64,0.2195121951219512,1.0360881040931536
0.22,0.99,0.78,0.71,0.16959064327485382,0.9210839450301211
0.22,0.99,0.78,0.78,0.12359550561797751,0.8141118761133654
0.22,0.99,0.78,0.85,0.08108108108108109,0.7138498752802915
0.22,0.99,0.78,0.92,0.04166666666666665,0.6179658462702853
0.22,0.99,0.78,0.99,0.005025125628140708,0.5185438758501144
0.22,0.99,0.85,0.01,0.9801980198019802,2.40621089020733
0.22,0.99,0.85,0.08,0.8518518518518519,2.253138761502199
0.22,0.99,0.85,0.15,0.7391304347826088,2.0869369683266035
0.22,0.99,0.85,0.22,0.639344262295082,1.9171876880022882
0.22,0.99,0.85,0.29,0.5503875968992248,1.7500004823441921
0.22,0.99,0.85,0.36,0.4705882352941177,1.5890949268885572
0.22,0.99,0.85,0.43,0.39860139860139865,1.4365737267025658
0.22,0.99,0.85,0.5,0.3333333333333333,1.2934553882572528
0.22,0.99,0.85,0.57,0.2738853503184714,1.160031676754273
0.22,0.99,0.85,0.64,0.2195121951219512,1.0360985064952741
0.22,0.99,0.85,0.71,0.16959064327485382,0.921089345559063
0.22,0.99,0.85,0.78,0.12359550561797751,0.8141145133129504
0.22,0.99,0.85,0.85,0.08108108108108109,0.7138510288807596
0.22,0.99,0.85,0.92,0.04166666666666665,0.6179662377977544
0.22,0.99,0.85,0.99,0.005025125628140708,0.518543906178951
0.22,0.99,0.92,0.01,0.9801980198019802,2.4075801065916913
0.22,0.99,0.92,0.08,0.8518518518518519,2.2539757269206016
0.22,0.99,0.92,0.15,0.7391304347826088,2.087440576805804
0.22,0.99,0.92,0.22,0.639344262295082,1.9174867026393514
0.22,0.99,0.92,0.29,0.5503875968992248,1.7501758794795812
0.22,0.99,0.92,0.36,0.4705882352941177,1.5891965800763428
0.22,0.99,0.92,0.43,0.39860139860139865,1.4366318755928962
0.22,0.99,0.92,0.5,0.3333333333333333,1.2934881422330156
0.22,0.99,0.92,0.57,0.2738853503184714,1.1600497685669824
0.22,0.99,0.92,0.64,0.2195121951219512,1.0361082374465536
0.22,0.99,0.92,0.71,0.16959064327485382,0.9210943810965859
0.22,0.99,0.92,0.78,0.12359550561797751,0.8141169645549451
0.22,0.99,0.92,0.85,0.08108108108108109,0.7138520978639669
0.22,0.99,0.92,0.92,0.04166666666666665,0.6179665995261638
0.22,0.99,0.92,0.99,0.005025125628140708,0.5185439341178089
0.22,0.99,0.99,0.01,0.9801980198019802,2.4089144255114743
0.22,0.99,0.99,0.08,0.8518518518518519,2.2547870031228827
0.22,0.99,0.99,0.15,0.7391304347826088,2.0879263751056865
0.22,0.99,0.99,0.22,0.639344262295082,1.917773871545629
0.22,0.99,0.99,0.29,0.5503875968992248,1.7503436418076088
0.22,0.99,0.99,0.36,0.4705882352941177,1.5892934386887836
0.22,0.99,0.99,0.43,0.39860139860139865,1.4366870835470351
0.22,0.99,0.99,0.5,0.3333333333333333,1.2935191341616585
0.22,0.99,0.99,0.57,0.2738853503184714,1.1600668317182725
0.22,0.99,0.99,0.64,0.2195121951219512,1.036117386632934
0.22,0.99,0.99,0.71,0.16959064327485382,0.9210991014177816
0.22,0.99,0.99,0.78,0.12359550561797751,0.8141192556944148
0.22,0.99,0.99,0.85,0.08108108108108109,0.7138530942111609
0.22,0.99,0.99,0.92,0.04166666666666665,0.6179669357485156
0.22,0.99,0.99,0.99,0.005025125628140708,0.5185439600167392
0.29,0.01,0.01,0.01,0.9801980198019802,0.6083804206963062
0.29,0.01,0.01,0.08,0.8518518518518519,0.6540869553447388
0.29,0.01,0.01,0.15,0.7391304347826088,0.6857863923449954
0.29,0.01,0.01,0.22,0.639344262295082,0.7058816350139101
0.29,0.01,0.01,0.29,0.5503875968992248,0.7166456490381923
0.29,0.01,0.01,0.36,0.4705882352941177,0.7199551958737653
0.29,0.01,0.01,0.43,0.39860139860139865,0.7172161382636846
0.29,0.01,0.01,0.5,0.3333333333333333,0.7093905130883895
0.29,0.01,0.01,0.57,0.2738853503184714,0.6970630353709746
0.29,0.01,0.01,0.64,0.2195121951219512,0.6805070417962655
0.29,0.01,0.01,0.71,0.16959064327485382,0.6597217209918789
0.29,0.01,0.01,0.78,0.12359550561797751,0.6344073659659863
0.29,0.01,0.01,0.85,0.08108108108108109,0.6037952879832291
0.29,0.01,0.01,0.92,0.04166666666666665,0.5659733488368777
0.29,0.01,0.01,0.99,0.005025125628140708,0.5129701311942205
0.29,0.01,0.08,0.01,0.9801980198019802,0.6098707003783534
0.29,0.01,0.08,0.08,0.8518518518518519,0.6554458184832548
0.29,0.01,0.08,0.15,0.7391304347826088,0.686952634711862
0.29,0.01,0.08,0.22,0.639344262295082,0.7068330434292864
0.29,0.01,0.08,0.29,0.5503875968992248,0.7173885356768106
0.29,0.01,0.08,0.36,0.4705882352941177,0.7205129766170351
0.29,0.01,0.08,0.43,0.39860139860139865,0.7176198952401998
0.29,0.01,0.08,0.5,0.3333333333333333,0.7096724528426055
0.29,0.01,0.08,0.57,0.2738853503184714,0.6972526333465097
0.29,0.01,0.08,0.64,0.2195121951219512,0.6806292277220178
0.29,0.01,0.08,0.71,0.16959064327485382,0.6597964127126628
0.29,0.01,0.08,0.78,0.12359550561797751,0.6344497811507259
0.29,0.01,0.08,0.85,0.08108108108108109,0.6038166278067489
0.29,0.01,0.08,0.92,0.04166666666666665,0.5659815983571912
0.29,0.01,0.08,0.99,0.005025125628140708,0.5129708528473751
0.29,0.01,0.15,0.01,0.9801980198019802,0.6112017534695848
0.29,0.01,0.15,0.08,0.8518518518518519,0.6565040261106283
0.29,0.01,0.15,0.15,0.7391304347826088,0.6877567652196204
0.29,0.01,0.15,0.22,0.639344262295082,0.7074217259123876
0.29,0.01,0.15,0.29,0.5503875968992248,0.7178058805357996
0.29,0.01,0.15,0.36,0.4705882352941177,0.7208003793596314
0.29,0.01,0.15,0.43,0.39860139860139865,0.7178123671044925
0.29,0.01,0.15,0.5,0.3333333333333333,0.7097977106943283
0.29,0.01,0.15,0.57,0.2738853503184714,0.6973316153541509
0.29,0.01,0.15,0.64,0.2195121951219512,0.6806771916618262
0.29,0.01,0.15,0.71,0.16959064327485382,0.659824150693272
0.29,0.01,0.15,0.78,0.12359550561797751,0.6344647278962592
0.29,0.01,0.15,0.85,0.08108108108108109,0.6038237794763797
0.29,0.01,0.15,0.92,0.04166666666666665,0.565984231710781
0.29,0.01,0.15,0.99,0.005025125628140708,0.5129710724807512
0.29,0.01,0.22,0.01,0.9801980198019802,0.6124252050309265
0.29,0.01,0.22,0.08,0.8518518518518519,0.657424770654019
0.29,0.01,0.22,0.15,0.7391304347826088,0.6884241232285051
0.29,0.01,0.22,0.22,0.639344262295082,0.7078905795159205
0.29,0.01,0.22,0.29,0.5503875968992248,0.7181264601105983
0.29,0.01,0.22,0.36,0.4705882352941177,0.7210141635751683
0.29,0.01,0.22,0.43,0.39860139860139865,0.7179514675526977
0.29,0.01,0.22,0.5,0.3333333333333333,0.7098858981658616
0.29,0.01,0.22,0.57,0.2738853503184714,0.6973859044130548
0.29,0.01,0.22,0.64,0.2195121951219512,0.6807094347802165
0.29,0.01,0.22,0.71,0.16959064327485382,0.659842412142889
0.29,0.01,0.22,0.78,0.12359550561797751,0.6344743753979087
0.29,0.01,0.22,0.85,0.08108108108108109,0.6038283089092302
0.29,0.01,0.22,0.92,0.04166666666666665,0.5659858692183675
0.29,0.01,0.22,0.99,0.005025125628140708,0.512971206635271
0.29,0.01,0.29,0.01,0.9801980198019802,0.6135666390861276
0.29,0.01,0.29,0.08,0.8518518518518519,0.6582558892886263
0.29,0.01,0.29,0.15,0.7391304347826088,0.6890094983726409
0.29,0.01,0.29,0.22,0.639344262295082,0.7082916201756513
0.29,0.01,0.29,0.29,0.5503875968992248,0.7183946229466325
0.29,0.01,0.29,0.36,0.4705882352941177,0.7211894531570398
0.29,0.01,0.29,0.43,0.39860139860139865,0.7180634751316921
0.29,0.01,0.29,0.5,0.3333333333333333,0.7099557428543548
0.29,0.01,0.29,0.57,0.2738853503184714,0.6974282482894365
0.29,0.01,0.29,0.64,0.2195121951219512,0.6807342265378002
0.29,0.01,0.29,0.71,0.16959064327485382,0.6598562653591338
0.29,0.01,0.29,0.78,0.12359550561797751,0.6344816006888805
0.29,0.01,0.29,0.85,0.08108108108108109,0.6038316595523985
0.29,0.01,0.29,0.92,0.04166666666666665,0.5659870661771227
0.29,0.01,0.29,0.99,0.005025125628140708,0.5129713035607923
0.29,0.01,0.36,0.01,0.9801980198019802,0.6146423651240505
0.29,0.01,0.36,0.08,0.8518518518518519,0.659021417357494
0.29,0.01,0.36,0.15,0.7391304347826088,0.6895379552688721
0.29,0.01,0.36,0.22,0.639344262295082,0.7086472825468118
0.29,0.01,0.36,0.29,0.5503875968992248,0.7186286874224193
0.29,0.01,0.36,0.36,0.4705882352941177,0.7213402687879551
0.29,0.01,0.36,0.43,0.39860139860139865,0.7181585876066263
0.29,0.01,0.36,0.5,0.3333333333333333,0.7100143393684779
0.29,0.01,0.36,0.57,0.2738853503184714,0.6974633755800386
0.29,0.01,0.36,0.64,0.2195121951219512,0.6807545771045387
0.29,0.01,0.36,0.71,0.16959064327485382,0.6598675237796692
0.29,0.01,0.36,0.78,0.12359550561797751,0.6344874168216315
0.29,0.01,0.36,0.85,0.08108108108108109,0.6038343320246673
0.29,0.01,0.36,0.92,0.04166666666666665,0.5659880123930647
0.29,0.01,0.36,0.99,0.005025125628140708,0.5129713795176172
0.29,0.01,0.43,0.01,0.9801980198019802,0.6156637406713559
0.29,0.01,0.43,0.08,0.8518518518518519,0.6597358464797067
0.29,0.01,0.43,0.15,0.7391304347826088,0.6900236807802789
0.29,0.01,0.43,0.22,0.639344262295082,0.7089697690366683
0.29,0.01,0.43,0.29,0.5503875968992248,0.7188383317518805
0.29,0.01,0.43,0.36,0.4705882352941177,0.721473850573342
0.29,0.01,0.43,0.43,0.39860139860139865,0.7182419724913442
0.29,0.01,0.43,0.5,0.3333333333333333,0.7100652252595054
0.29,0.01,0.43,0.57,0.2738853503184714,0.697493610961958
0.29,0.01,0.43,0.64,0.2195121951219512,0.6807719476656424
0.29,0.01,0.43,0.71,0.16959064327485382,0.6598770574918862
0.29,0.01,0.43,0.78,0.12359550561797751,0.6344923046098536
0.29,0.01,0.43,0.85,0.08108108108108109,0.6038365614959091
0.29,0.01,0.43,0.92,0.04166666666666665,0.5659887961510379
0.29,0.01,0.43,0.99,0.005025125628140708,0.5129714419965432
0.29,0.01,0.5,0.01,0.9801980198019802,0.6166391064155072
0.29,0.01,0.5,0.08,0.8518518518518519,0.6604088329617421
0.29,0.01,0.5,0.15,0.7391304347826088,0.6904756995956509
0.29,0.01,0.5,0.22,0.639344262295082,0.7092666144112467
0.29,0.01,0.5,0.29,0.5503875968992248,0.7190294031352114
0.29,0.01,0.5,0.36,0.4705882352941177,0.7215944980323239
0.29,0.01,0.5,0.43,0.39860139860139865,0.7183166550574516
0.29,0.01,0.5,0.5,0.3333333333333333,0.7101104463972789
0.29,0.01,0.5,0.57,0.2738853503184714,0.6975202844714161
0.29,0.01,0.5,0.64,0.2195121951219512,0.6807871661521836
0.29,0.01,0.5,0.71,0.16959064327485382,0.659885355126224
0.29,0.01,0.5,0.78,0.12359550561797751,0.6344965318308065
0.29,0.01,0.5,0.85,0.08108108108108109,0.60383847790516
0.29,0.01,0.5,0.92,0.04166666666666665,0.5659894658611524
0.29,0.01,0.5,0.99,0.005025125628140708,0.5129714950746738
0.29,0.01,0.57,0.01,0.9801980198019802,0.6175748215792427
0.29,0.01,0.57,0.08,0.8518518518518519,0.6610472407025068
0.29,0.01,0.57,0.15,0.7391304347826088,0.6909002010346903
0.29,0.01,0.57,0.22,0.639344262295082,0.7095428664466685
0.29,0.01,0.57,0.29,0.5503875968992248,0.7192057514745054
0.29,0.01,0.57,0.36,0.4705882352941177,0.7217050033563162
0.29,0.01,0.57,0.43,0.39860139860139865,0.7183845776152902
0.29,0.01,0.57,0.5,0.3333333333333333,0.7101513034135456
0.29,0.01,0.57,0.57,0.2738853503184714,0.6975442343284257
0.29,0.01,0.57,0.64,0.2195121951219512,0.6808007502540878
0.29,0.01,0.57,0.71,0.16959064327485382,0.6598927200053808
0.29,0.01,0.57,0.78,0.12359550561797751,0.6345002635835093
0.29,0.01,0.57,0.85,0.08108108108108109,0.6038401608502197
0.29,0.01,0.57,0.92,0.04166666666666665,0.5659900509941618
0.29,0.01,0.57,0.99,0.005025125628140708,0.5129715412190934
0.29,0.01,0.64,0.01,0.9801980198019802,0.6184758750964172
0.29,0.01,0.64,0.08,0.8518518518518519,0.6616561769619773
0.29,0.01,0.64,0.15,0.7391304347826088,0.6913016605593385
0.29,0.01,0.64,0.22,0.639344262295082,0.7098021060136146
0.29,0.01,0.64,0.29,0.5503875968992248,0.7193700691217906
0.29,0.01,0.64,0.36,0.4705882352941177,0.7218072970406837
0.29,0.01,0.64,0.43,0.39860139860139865,0.718447070306151
0.29,0.01,0.64,0.5,0.3333333333333333,0.7101886796978829
0.29,0.01,0.64,0.57,0.2738853503184714,0.697566025702943
0.29,0.01,0.64,0.64,0.2195121951219512,0.6808130467163411
0.29,0.01,0.64,0.71,0.16959064327485382,0.6598993540514098
0.29,0.01,0.64,0.78,0.12359550561797751,0.634503609143688
0.29,0.01,0.64,0.85,0.08108108108108109,0.6038416627273708
0.29,0.01,0.64,0.92,0.04166666666666665,0.5659905708474093
0.29,0.01,0.64,0.99,0.005025125628140708,0.512971582036925
0.29,0.01,0.71,0.01,0.9801980198019802,0.6193462708986961
0.29,0.01,0.71,0.08,0.8518518518518519,0.6622395745090599
0.29,0.01,0.71,0.15,0.7391304347826088,0.6916834445421172
0.29,0.01,0.71,0.22,0.639344262295082,0.7100469838173127
0.29,0.01,0.71,0.29,0.5503875968992248,0.719524325118055
0.29,0.01,0.71,0.36,0.4705882352941177,0.7219027772845243
0.29,0.01,0.71,0.43,0.39860139860139865,0.7185050886752542
